n-1-TTT085_nossa.csv,0,s-4-TTT081_sapsa.csv,1
n-1-TTT081_noulo.csv,0,S-1-TTT117_chani.csv,1
n-4-TTT083_lurna.csv,0,R-2-TTT090_braillu.csv,1
n-1-TTT083_namin.csv,0,t-1-TTT045_turant.csv,1
n-4-TTT002_crouni.csv,0,R-2-TTT013_brinstant.csv,1
n-1-TTT090_nornu.csv,0,p-4-TTT075_brimpli.csv,1
n-1-TTT001_nango.csv,0,t-4-TTT083_psutant.csv,1
n-1-TTT002_nojin.csv,0,Z-1-TTT081_jechant.csv,1
n-4-TTT001_clanu.csv,0,p-2-TTT092_spita.csv,1
n-4-TTT085_zernou.csv,0,d-1-TTT084_danflu.csv,1
n-4-TTT011_gronu.csv,0,n-4-TTT075_scuna.csv,0
n-4-TTT093_tranu.csv,0,l-4-TTT083_grelou.csv,1
n-1-TTT076_napou.csv,0,z-1-TTT084_zalant.csv,1
n-1-TTT088_nesso.csv,0,s-1-TTT002_scanin.csv,1
n-4-TTT075_glunou.csv,0,z-3-TTT083_finzi.csv,1
n-3-TTT002_dounin.csv,0,R-3-TTT080_canri.csv,1
n-3-TTT085_bini.csv,0,n-3-TTT089_dini.csv,0
n-3-TTT085_bini.csv,0,l-5-TTT084_prublo.csv,1
n-3-TTT079_douni.csv,0,n-4-TTT083_lurna.csv,0
n-1-TTT081_noulo.csv,0,b-1-TTT092_brancou.csv,1
n-4-TTT001_niornant.csv,0,v-1-TTT001_viya.csv,1
n-4-TTT045_stenou.csv,0,l-4-TTT079_flalo.csv,1
n-1-TTT090_nornu.csv,0,d-4-TTT089_cloudi.csv,1
n-1-TTT004_nilou.csv,0,b-1-TTT045_bligo.csv,1
n-1-TTT086_nitin.csv,0,n-1-TTT086_nazou.csv,0
n-4-TTT082_bruno.csv,0,s-1-TTT012_simpri.csv,1
n-3-TTT084_vinu.csv,0,f-1-TTT002_fevu.csv,1
n-4-TTT088_frini.csv,0,g-4-TTT002_speguin.csv,1
n-1-TTT076_noussant.csv,0,g-1-TTT095_glerant.csv,1
n-3-TTT081_chano.csv,0,b-1-TTT083_binta.csv,1
n-1-TTT002_nanio.csv,0,k-2-TTT117_squinri.csv,1
n-1-TTT012_nabin.csv,0,d-4-TTT117_plidi.csv,1
n-1-TTT002_nanio.csv,0,m-4-TTT084_finrmi.csv,1
n-4-TTT002_scanin.csv,0,t-1-TTT001_tampou.csv,1
n-1-TTT093_nama.csv,0,b-3-TTT081_toubra.csv,1
n-1-TTT092_niyou.csv,0,n-1-TTT084_noja.csv,0
n-3-TTT117_ninou.csv,0,l-2-TTT080_flouillo.csv,1
n-1-TTT012_narin.csv,0,d-1-TTT084_danflu.csv,1
n-3-TTT079_guni.csv,0,k-1-TTT088_quechu.csv,1
n-3-TTT001_nionu.csv,0,n-1-TTT088_nango.csv,0
n-4-TTT011_spena.csv,0,t-1-TTT083_troudant.csv,1
n-3-TTT081_chano.csv,0,d-4-TTT092_froudri.csv,1
n-4-TTT012_plunou.csv,0,R-2-TTT075_pripin.csv,1
n-1-TTT117_ninou.csv,0,z-3-TTT088_douzo.csv,1
n-4-TTT075_scuna.csv,0,l-4-TTT075_psila.csv,1
n-4-TTT095_clano.csv,0,R-3-TTT079_ninrmi.csv,1
n-5-TTT086_clerna.csv,0,n-1-TTT001_nucrant.csv,0
n-4-TTT093_tranu.csv,0,S-1-TTT012_cholu.csv,1
n-3-TTT086_denin.csv,0,b-1-TTT012_banzu.csv,1
n-3-TTT086_vinu.csv,0,n-5-TTT045_prinrnu.csv,0
n-1-TTT117_naillin.csv,0,R-2-TTT001_grailli.csv,1
n-4-TTT011_gronu.csv,0,n-1-TTT085_nursin.csv,0
n-4-TTT002_scounou.csv,0,R-4-TTT089_mangru.csv,1
n-4-TTT001_clanu.csv,0,p-3-TTT117_dampsi.csv,1
n-3-TTT081_dunant.csv,0,k-1-TTT088_quechu.csv,1
n-4-TTT085_zernou.csv,0,n-1-TTT082_nitu.csv,0
n-3-TTT012_punou.csv,0,n-1-TTT084_nitou.csv,0
n-3-TTT013_sunant.csv,0,g-1-TTT088_gloniou.csv,1
n-4-TTT002_scanin.csv,0,s-4-TTT090_spassin.csv,1
n-1-TTT012_narin.csv,0,Z-1-TTT082_jouillant.csv,1
n-1-TTT095_novrant.csv,0,s-1-TTT081_sicou.csv,1
n-1-TTT083_namin.csv,0,n-4-TTT093_bluno.csv,0
n-1-TTT080_niyou.csv,0,t-1-TTT079_trourta.csv,1
n-1-TTT079_norou.csv,0,p-4-TTT080_tourpa.csv,1
n-3-TTT079_douni.csv,0,s-4-TTT088_bipsa.csv,1
n-3-TTT086_vinu.csv,0,l-2-TTT045_gliclant.csv,1
n-3-TTT004_bounou.csv,0,f-4-TTT082_croflo.csv,1
n-3-TTT095_lounin.csv,0,s-1-TTT002_stodi.csv,1
n-3-TTT085_bini.csv,0,R-2-TTT089_frournu.csv,1
n-1-TTT076_noussant.csv,0,n-1-TTT086_nazou.csv,0
n-1-TTT001_nojo.csv,0,k-3-TTT011_tacri.csv,1
n-4-TTT075_glunou.csv,0,t-3-TTT075_rinta.csv,1
n-4-TTT011_gronu.csv,0,f-1-TTT082_flofin.csv,1
n-3-TTT117_chani.csv,0,d-1-TTT092_dimpo.csv,1
n-4-TTT075_scuna.csv,0,t-1-TTT002_troscant.csv,1
n-4-TTT001_niornant.csv,0,f-1-TTT004_flimpro.csv,1
n-3-TTT083_lanou.csv,0,R-1-TTT086_ruvin.csv,1
n-1-TTT083_neksin.csv,0,k-3-TTT004_sanco.csv,1
n-3-TTT045_tani.csv,0,p-4-TTT075_brimpli.csv,1
n-4-TTT002_scanin.csv,0,b-1-TTT083_binta.csv,1
n-4-TTT011_gronu.csv,0,g-4-TTT002_speguin.csv,1
n-1-TTT083_neksin.csv,0,p-2-TTT075_spaclant.csv,1
n-3-TTT081_dunant.csv,0,t-4-TTT001_gortant.csv,1
n-4-TTT083_lurna.csv,0,b-3-TTT088_soubu.csv,1
n-1-TTT076_noussant.csv,0,z-1-TTT002_zercant.csv,1
n-5-TTT045_prinrnu.csv,0,l-2-TTT081_flira.csv,1
n-3-TTT086_vinu.csv,0,n-1-TTT117_ninou.csv,0
n-1-TTT088_nango.csv,0,k-1-TTT117_quejant.csv,1
n-4-TTT075_scuna.csv,0,R-4-TTT095_glerant.csv,1
n-1-TTT089_nouro.csv,0,Z-1-TTT089_jivin.csv,1
n-1-TTT082_nuvin.csv,0,k-4-TTT001_stinco.csv,1
n-1-TTT004_nandou.csv,0,R-2-TTT082_croflo.csv,1
n-4-TTT075_rurnu.csv,0,l-4-TTT092_vamplo.csv,1
n-1-TTT011_nupo.csv,0,t-1-TTT012_tinrba.csv,1
n-1-TTT093_nama.csv,0,f-1-TTT013_frumin.csv,1
n-1-TTT011_nuvu.csv,0,S-1-TTT012_cholu.csv,1
n-4-TTT080_vurni.csv,0,g-3-TTT090_lougzant.csv,1
n-3-TTT004_counu.csv,0,l-4-TTT002_janglo.csv,1
n-4-TTT011_gronu.csv,0,R-2-TTT090_braillu.csv,1
n-3-TTT085_bini.csv,0,n-4-TTT085_zernou.csv,0
n-1-TTT076_noussant.csv,0,n-1-TTT084_noja.csv,0
n-1-TTT075_nouillou.csv,0,n-4-TTT083_lurna.csv,0
n-1-TTT080_nugru.csv,0,t-3-TTT082_niantu.csv,1
n-4-TTT095_clano.csv,0,z-1-TTT002_zercant.csv,1
n-3-TTT092_gonu.csv,0,d-1-TTT082_dinra.csv,1
n-1-TTT088_nango.csv,0,g-1-TTT011_gablant.csv,1
n-1-TTT088_nango.csv,0,k-1-TTT002_canri.csv,1
n-4-TTT088_frini.csv,0,p-1-TTT002_prurin.csv,1
n-4-TTT012_plunou.csv,0,n-3-TTT085_rinant.csv,0
n-3-TTT085_bini.csv,0,v-3-TTT089_povru.csv,1
n-1-TTT093_nama.csv,0,n-3-TTT080_nieni.csv,0
n-4-TTT045_stenou.csv,0,S-3-TTT012_gochou.csv,1
n-1-TTT082_nitu.csv,0,d-1-TTT076_doglo.csv,1
n-3-TTT001_nionu.csv,0,g-3-TTT083_vugzant.csv,1
n-1-TTT013_nanzo.csv,0,n-3-TTT117_ninou.csv,0
n-1-TTT095_novrant.csv,0,p-2-TTT080_spoulto.csv,1
n-4-TTT093_bluno.csv,0,p-1-TTT011_plibrin.csv,1
n-1-TTT004_nilou.csv,0,b-1-TTT092_brancou.csv,1
n-3-TTT089_dini.csv,0,S-3-TTT002_dochou.csv,1
n-4-TTT093_tranu.csv,0,n-1-TTT089_nagou.csv,0
n-1-TTT080_niyou.csv,0,s-1-TTT084_scambro.csv,1
n-3-TTT090_goni.csv,0,m-4-TTT082_furmin.csv,1
n-3-TTT001_nionu.csv,0,n-1-TTT011_nuvu.csv,0
n-3-TTT045_tani.csv,0,g-3-TTT082_tegant.csv,1
n-1-TTT093_nama.csv,0,k-4-TTT081_chinscou.csv,1
n-4-TTT013_fornant.csv,0,S-1-TTT085_chopou.csv,1
n-1-TTT012_narin.csv,0,t-1-TTT012_tinrba.csv,1
n-1-TTT082_nuvin.csv,0,R-3-TTT075_virjant.csv,1
n-3-TTT079_douni.csv,0,n-3-TTT084_counant.csv,0
n-4-TTT001_frouni.csv,0,n-3-TTT095_lounin.csv,0
n-3-TTT083_couna.csv,0,m-3-TTT081_momin.csv,1
n-3-TTT004_bounou.csv,0,b-1-TTT004_blintri.csv,1
n-4-TTT013_fornant.csv,0,R-4-TTT088_crarant.csv,1
n-3-TTT092_lanu.csv,0,l-5-TTT083_bliplo.csv,1
n-4-TTT090_nornu.csv,0,R-1-TTT085_rinant.csv,1
n-1-TTT093_nozi.csv,0,s-4-TTT088_bipsa.csv,1
n-4-TTT080_vurni.csv,0,n-1-TTT079_norou.csv,0
n-1-TTT093_nozi.csv,0,m-1-TTT002_marmu.csv,1
n-3-TTT092_gonu.csv,0,k-3-TTT001_nucrant.csv,1
n-1-TTT093_nama.csv,0,R-2-TTT001_crinspa.csv,1
n-1-TTT001_nango.csv,0,f-3-TTT013_zufi.csv,1
n-3-TTT079_douni.csv,0,Z-3-TTT002_chuji.csv,1
n-3-TTT004_bounou.csv,0,n-4-TTT088_frini.csv,0
n-3-TTT086_vinu.csv,0,n-1-TTT093_nozi.csv,0
n-4-TTT090_nornu.csv,0,n-4-TTT012_plunou.csv,0
n-3-TTT013_sunant.csv,0,l-2-TTT117_gloucrin.csv,1
n-1-TTT001_namant.csv,0,Z-1-TTT045_jifi.csv,1
n-3-TTT079_douni.csv,0,m-5-TTT117_blormou.csv,1
n-1-TTT082_nitu.csv,0,s-3-TTT086_tinsi.csv,1
n-3-TTT092_gonu.csv,0,R-4-TTT075_flinrpu.csv,1
n-3-TTT004_counu.csv,0,k-4-TTT081_chinscou.csv,1
n-1-TTT084_nitou.csv,0,f-4-TTT083_stofant.csv,1
n-1-TTT095_nodra.csv,0,v-3-TTT013_navrou.csv,1
n-3-TTT083_couna.csv,0,Z-1-TTT004_jipi.csv,1
n-1-TTT085_nossa.csv,0,l-1-TTT084_lucou.csv,1
n-3-TTT012_punou.csv,0,k-1-TTT083_couna.csv,1
n-1-TTT117_ninou.csv,0,p-4-TTT002_plopou.csv,1
n-3-TTT089_dini.csv,0,R-3-TTT090_curvou.csv,1
n-1-TTT084_nitou.csv,0,g-3-TTT089_yaingza.csv,1
n-1-TTT083_namin.csv,0,z-3-TTT082_canza.csv,1
n-1-TTT084_noja.csv,0,l-2-TTT001_fluflo.csv,1
