Z-1-TTT075_joutu.csv,0,p-1-TTT045_prinrnu.csv,1
Z-3-TTT083_mujin.csv,0,f-1-TTT117_florbou.csv,1
Z-1-TTT082_jindou.csv,0,s-1-TTT083_silou.csv,1
Z-1-TTT117_jitu.csv,0,p-3-TTT002_cupo.csv,1
Z-1-TTT075_joutu.csv,0,s-1-TTT085_spimo.csv,1
Z-3-TTT088_fanju.csv,0,Z-5-TTT013_prorja.csv,0
Z-4-TTT076_claji.csv,0,Z-4-TTT076_claji.csv,0
Z-1-TTT082_jouillant.csv,0,p-3-TTT076_zapto.csv,1
Z-4-TTT081_frujou.csv,0,g-1-TTT080_granguin.csv,1
Z-1-TTT011_jeilla.csv,0,l-1-TTT092_lanu.csv,1
Z-3-TTT001_tejant.csv,0,k-1-TTT084_cloumo.csv,1
Z-1-TTT083_jirdin.csv,0,s-1-TTT089_spoumant.csv,1
Z-4-TTT089_granjo.csv,0,R-4-TTT045_pavrant.csv,1
Z-3-TTT011_poujou.csv,0,p-4-TTT083_terpu.csv,1
Z-4-TTT004_scoja.csv,0,Z-1-TTT012_jiyou.csv,0
Z-4-TTT076_claji.csv,0,d-1-TTT084_danflu.csv,1
Z-1-TTT075_juro.csv,0,Z-4-TTT080_trojo.csv,0
Z-4-TTT082_clejant.csv,0,p-4-TTT088_cloupin.csv,1
Z-1-TTT075_juro.csv,0,l-1-TTT092_loufin.csv,1
Z-1-TTT089_jivin.csv,0,Z-4-TTT002_psinju.csv,0
Z-4-TTT001_farjo.csv,0,t-2-TTT089_sterjo.csv,1
Z-4-TTT076_claji.csv,0,Z-3-TTT095_bijant.csv,0
Z-1-TTT075_joutu.csv,0,Z-3-TTT088_sajou.csv,0
Z-1-TTT002_janglo.csv,0,R-1-TTT082_ronou.csv,1
Z-1-TTT083_jifa.csv,0,s-1-TTT012_scoupi.csv,1
Z-4-TTT082_clejant.csv,0,Z-4-TTT076_claji.csv,0
Z-1-TTT085_jitou.csv,0,R-2-TTT002_droguin.csv,1
Z-4-TTT076_claji.csv,0,p-1-TTT001_prepi.csv,1
Z-4-TTT089_granjo.csv,0,s-3-TTT093_touspo.csv,1
Z-4-TTT081_frujou.csv,0,R-2-TTT093_groji.csv,1
Z-1-TTT013_jouniou.csv,0,v-1-TTT001_viya.csv,1
Z-4-TTT082_clejant.csv,0,R-3-TTT090_quirja.csv,1
Z-3-TTT095_bijant.csv,0,n-3-TTT079_guni.csv,1
Z-4-TTT076_claji.csv,0,n-1-TTT002_nanio.csv,1
Z-3-TTT045_noujou.csv,0,R-4-TTT013_navrou.csv,1
Z-3-TTT088_fanju.csv,0,l-2-TTT092_blajo.csv,1
Z-4-TTT086_banrjin.csv,0,b-1-TTT084_blerin.csv,1
Z-4-TTT095_finrji.csv,0,R-3-TTT090_sursin.csv,1
Z-1-TTT090_jeca.csv,0,Z-3-TTT117_quejant.csv,0
Z-1-TTT045_jidu.csv,0,R-3-TTT002_porquin.csv,1
Z-1-TTT075_juro.csv,0,s-4-TTT089_zursa.csv,1
Z-1-TTT088_jeptin.csv,0,s-3-TTT086_tinsi.csv,1
Z-1-TTT011_jarbin.csv,0,f-1-TTT002_frissi.csv,1
Z-1-TTT085_jitou.csv,0,s-1-TTT002_spepta.csv,1
Z-1-TTT001_jouti.csv,0,Z-1-TTT080_jessin.csv,0
Z-1-TTT117_jitu.csv,0,s-3-TTT095_finsi.csv,1
Z-1-TTT085_jobant.csv,0,f-1-TTT085_feillou.csv,1
Z-1-TTT011_jarbin.csv,0,R-3-TTT011_lortu.csv,1
Z-1-TTT081_janzou.csv,0,s-1-TTT089_squita.csv,1
Z-1-TTT045_jifi.csv,0,S-4-TTT011_trichin.csv,1
Z-5-TTT013_prorja.csv,0,s-2-TTT004_psocra.csv,1
Z-3-TTT083_mujin.csv,0,t-4-TTT045_lansta.csv,1
Z-4-TTT012_brinjin.csv,0,R-2-TTT084_brougla.csv,1
Z-3-TTT088_fanju.csv,0,s-4-TTT011_bruscu.csv,1
Z-3-TTT081_yijin.csv,0,R-2-TTT085_brezin.csv,1
Z-1-TTT002_jica.csv,0,S-3-TTT001_cuchou.csv,1
Z-4-TTT090_quirja.csv,0,S-1-TTT095_chuli.csv,1
Z-1-TTT084_jercant.csv,0,R-2-TTT081_praptant.csv,1
Z-1-TTT075_juro.csv,0,R-4-TTT088_trinrbant.csv,1
Z-4-TTT004_scoja.csv,0,s-1-TTT089_spoumant.csv,1
Z-1-TTT045_jifi.csv,0,t-1-TTT004_tucho.csv,1
Z-1-TTT012_jiyou.csv,0,f-3-TTT089_lufi.csv,1
Z-3-TTT001_tejant.csv,0,f-1-TTT079_flalo.csv,1
Z-4-TTT080_creju.csv,0,t-5-TTT001_spinsta.csv,1
Z-4-TTT075_bleja.csv,0,Z-4-TTT083_fourja.csv,0
Z-4-TTT095_finrji.csv,0,b-1-TTT079_bospi.csv,1
Z-3-TTT011_sejin.csv,0,t-2-TTT076_stambi.csv,1
Z-1-TTT045_jidu.csv,0,Z-4-TTT086_glanji.csv,0
Z-4-TTT085_pirjo.csv,0,k-1-TTT075_crimpin.csv,1
Z-3-TTT045_noujou.csv,0,R-4-TTT075_grorvo.csv,1
Z-1-TTT076_jinta.csv,0,Z-3-TTT095_bijant.csv,0
Z-3-TTT084_noja.csv,0,Z-4-TTT012_brinjin.csv,0
Z-1-TTT081_jechant.csv,0,Z-1-TTT004_jipi.csv,0
Z-3-TTT001_douju.csv,0,R-3-TTT086_banrjin.csv,1
Z-3-TTT045_noujou.csv,0,k-3-TTT011_tacri.csv,1
Z-1-TTT002_janglo.csv,0,l-2-TTT075_bleja.csv,1
Z-3-TTT117_quejant.csv,0,Z-1-TTT002_jaillin.csv,0
Z-3-TTT002_nojin.csv,0,s-5-TTT013_granrsi.csv,1
Z-3-TTT013_yainjo.csv,0,R-2-TTT001_frafu.csv,1
Z-1-TTT001_jinchu.csv,0,Z-1-TTT075_joutu.csv,0
Z-3-TTT092_choji.csv,0,k-4-TTT002_gracu.csv,1
Z-4-TTT083_fourja.csv,0,f-1-TTT079_flalo.csv,1
Z-1-TTT089_jivin.csv,0,m-1-TTT081_momin.csv,1
Z-3-TTT002_nojin.csv,0,n-3-TTT089_dini.csv,1
Z-3-TTT001_douju.csv,0,l-3-TTT084_chila.csv,1
Z-4-TTT086_glanji.csv,0,Z-1-TTT011_jeilla.csv,0
Z-4-TTT086_banrjin.csv,0,R-3-TTT002_porquin.csv,1
Z-3-TTT013_pojo.csv,0,z-1-TTT090_ziyant.csv,1
Z-1-TTT002_janglo.csv,0,R-4-TTT013_navrou.csv,1
Z-3-TTT002_yajo.csv,0,R-3-TTT011_lortu.csv,1
Z-3-TTT011_poujou.csv,0,v-1-TTT088_vefo.csv,1
Z-1-TTT002_jampin.csv,0,z-1-TTT045_zaillou.csv,1
Z-1-TTT075_juro.csv,0,t-1-TTT093_tambli.csv,1
Z-4-TTT075_virjant.csv,0,Z-1-TTT079_janca.csv,0
Z-4-TTT095_finrji.csv,0,S-1-TTT093_chiniant.csv,1
Z-4-TTT085_droujin.csv,0,d-3-TTT012_quidi.csv,1
Z-3-TTT081_yijin.csv,0,Z-1-TTT004_jipi.csv,0
Z-4-TTT090_stujo.csv,0,t-3-TTT088_duti.csv,1
Z-3-TTT011_sejin.csv,0,R-4-TTT088_tibra.csv,1
Z-1-TTT075_juro.csv,0,d-3-TTT004_yaindou.csv,1
Z-3-TTT013_pojo.csv,0,l-2-TTT117_cleto.csv,1
Z-4-TTT089_granjo.csv,0,g-4-TTT013_trigzin.csv,1
Z-3-TTT117_quejant.csv,0,n-3-TTT079_guni.csv,1
Z-3-TTT117_quejant.csv,0,b-1-TTT084_blerin.csv,1
Z-4-TTT002_psinju.csv,0,S-1-TTT088_chofin.csv,1
Z-1-TTT084_jercant.csv,0,d-3-TTT090_lindou.csv,1
Z-1-TTT095_janrsu.csv,0,v-3-TTT089_jivin.csv,1
Z-5-TTT089_sterjo.csv,0,l-3-TTT002_mulin.csv,1
